sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_15478	Protocol_5	Site_1791	322625	chr14	10562	0.032737698566447114	9594.515021768195	279860.14099008794	322625	0.03314686712579673	4.5831644613690125e-4	271150	-0.8927642959323264	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr14	32674	0.03307309301339261	9594.515021768195	279860.14099008794	987933	0.03314686712579673	3.783625025523156e-4	271150	-0.19498262091634933	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr14	15182	0.03272779793354847	9594.515021768195	279860.14099008794	463887	0.033146867125796724	4.240336948866542e-4	271150	-0.9882921977704434	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr14	9724	0.03343166175024582	9594.515021768195	279860.14099008794	290862	0.03314686712579673	4.7000178011498623e-4	271150	0.6059437144672355	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr14	18160	0.0332072214735156	9594.515021768195	279860.14099008794	546869	0.033146867125796724	4.1148690209790703e-4	271150	0.14667380033523572	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr14	24918	0.03279935764962946	9594.515021768195	279860.14099008794	759710	0.03314686712579673	3.910284733382978e-4	271150	-0.8887063215640073	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr14	18076	0.033165633680842244	9594.515021768195	279860.14099008794	545022	0.03314686712579673	4.1172814678163224e-4	271150	0.04557996627679219	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr14	805	0.0323904558805778	9594.515021768195	279860.14099008794	24853	0.03314686712579673	0.001183310036255548	271150	-0.6392333556237827	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr14	8459	0.03323197561128921	9594.515021768195	279860.14099008794	254544	0.033146867125796724	4.864385207467451e-4	271150	0.17496247082125513	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr14	568	0.034861597004848706	9594.515021768195	279860.14099008794	16293	0.033146867125796724	0.001441423231604472	271150	1.189608882009823	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr15	13035	0.029286935577728896	2468.0893008216262	81534.96880443886	445079	0.029380945842816506	6.352579732306832e-4	271150	-0.14798754057270508	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr15	17253	0.02904261873419767	2468.0893008216262	81534.96880443886	594058	0.029380945842816506	6.22482485584583e-4	271150	-0.5435126553016303	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr15	14995	0.028995399796191056	2468.0893008216262	81534.96880443886	517151	0.029380945842816503	6.281905031137096e-4	271150	-0.6137406482817503	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr15	33083	0.02942989639089464	2468.0893008216262	81534.96880443886	1124129	0.029380945842816506	6.0402691061136e-4	271150	0.081040343100921	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr15	6109	0.02881930029814696	2468.0893008216262	81534.96880443886	211976	0.029380945842816506	6.884847180171839e-4	271150	-0.8157705319692035	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr15	7045	0.029052265210685626	2468.0893008216262	81534.96880443886	242494	0.029380945842816503	6.760772105943463e-4	271150	-0.4861584253696857	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr15	14143	0.02922717343908543	2468.0893008216262	81534.96880443886	483899	0.0293809458428165	6.311993141697635e-4	271150	-0.24361940876525043	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr15	46016	0.029310431586168504	2468.0893008216262	81534.96880443886	1569953	0.029380945842816506	5.980339198125735e-4	271150	-0.1179101290276338	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr15	24223	0.029063775207182736	2468.0893008216262	81534.96880443886	833443	0.029380945842816503	6.113071524422365e-4	271150	-0.5188400534275385	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr15	28468	0.029122588419914417	2468.0893008216262	81534.96880443886	977523	0.029380945842816503	6.071681709068852e-4	271150	-0.42551213202792726	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr15	16158	0.02972832746420568	2468.0893008216262	81534.96880443886	543522	0.029380945842816503	6.260573690802999e-4	271150	0.5548718672531444	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr15	8224	0.029236730776067404	2468.0893008216262	81534.96880443886	281290	0.029380945842816503	6.63973463121692e-4	271150	-0.21720004602453127	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr15	251	0.026656754460492777	2468.0893008216262	81534.96880443886	9416	0.029380945842816506	0.0018352349721110423	271150	-1.4843828848739373	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr15	32651	0.029306038115531365	2468.0893008216262	81534.96880443886	1114139	0.029380945842816503	6.042151738027208e-4	271150	-0.12397525009789834	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr15	43071	0.029357876957430362	2468.0893008216262	81534.96880443886	1467102	0.029380945842816506	5.99097644141006e-4	271150	-0.038506052580494506	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr15	11374	0.029350213017415562	2468.0893008216262	81534.96880443886	387527	0.029380945842816503	6.427037995691854e-4	271150	-0.047818023514940064	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr15	13207	0.029199194352508364	2468.0893008216262	81534.96880443886	452307	0.029380945842816506	6.34451569063915e-4	271150	-0.28647023535035565	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr15	15861	0.028892026048545016	2468.0893008216262	81534.96880443886	548975	0.029380945842816503	6.256410028190832e-4	271150	-0.7814701914811477	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr15	201	0.02721733243060257	2468.0893008216262	81534.96880443886	7385	0.029380945842816503	0.00204963549797498	271150	-1.0556088701388908	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr15	22234	0.029982375207162112	2280.803284519231	72421.25663691731	741569	0.030531999879493687	6.604144786185663e-4	271150	-0.8322420088082586	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr15	4003	0.02992024755398426	2280.803284519231	72421.25663691731	133789	0.030531999879493687	7.857939565786628e-4	271150	-0.7785149279755099	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr15	101	0.030312124849939975	2280.803284519231	72421.25663691731	3332	0.030531999879493687	0.0030462446161853393	271150	-0.07217904576194215	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr15	22419	0.030250855818961735	2280.803284519231	72421.25663691731	741103	0.03053199987949369	6.60433480030204e-4	271150	-0.42569625712963133	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr15	10521	0.030079766703833947	2280.803284519231	72421.25663691731	349770	0.030531999879493687	6.934392909255413e-4	271150	-0.6521597226718135	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr15	50	0.032509752925877766	2280.803284519231	72421.25663691731	1538	0.030531999879493683	0.004431886364515161	271150	0.4462553602951968	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr15	292	0.03257837777529845	2280.803284519231	72421.25663691731	8963	0.03053199987949369	0.0019231826600470921	271150	1.064058000478566	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr15	19267	0.031066386321567007	2280.803284519231	72421.25663691731	620188	0.03053199987949369	6.663026489792972e-4	271150	0.8020175859902978	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr15	1284	0.03030660655699011	2280.803284519231	72421.25663691731	42367	0.03053199987949369	0.0010463630104697974	271150	-0.21540643184852534	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr15	3707	0.03188981796909948	2280.803284519231	72421.25663691731	116244	0.030531999879493687	8.06761653468041e-4	271150	1.6830473830392383	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr15	4282	0.030033526449422757	2280.803284519231	72421.25663691731	142574	0.03053199987949369	7.770714286524552e-4	271150	-0.6414769758493785	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr15	18825	0.030676146261258103	2280.803284519231	72421.25663691731	613669	0.030531999879493687	6.666829967554494e-4	271150	0.21621427644912894	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr15	3498	0.029724677090414684	2280.803284519231	72421.25663691731	117680	0.03053199987949369	8.048336484554866e-4	271150	-1.0030927392614566	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr15	44	0.02956989247311828	2280.803284519231	72421.25663691731	1488	0.03053199987949369	0.0045042538826237394	271150	-0.2135997284893229	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr15	9615	0.029802402169701665	2280.803284519231	72421.25663691731	322625	0.030531999879493687	6.985544002635002e-4	271150	-1.0444393586481058	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr15	30604	0.03097780922390486	2280.803284519231	72421.25663691731	987933	0.030531999879493687	6.528350959227971e-4	271150	0.6828820129239682	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr15	14345	0.030923479209376423	2280.803284519231	72421.25663691731	463887	0.030531999879493687	6.782625407444655e-4	271150	0.5771796411652713	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr15	8813	0.0302995922464949	2280.803284519231	72421.25663691731	290862	0.030531999879493687	7.05689121330661e-4	271150	-0.3293343002943753	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr15	16558	0.03027781790520216	2280.803284519231	72421.25663691731	546869	0.03053199987949369	6.710871294474698e-4	271150	-0.3787615097026361	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr15	23144	0.0304642560977215	2280.803284519231	72421.25663691731	759710	0.03053199987949369	6.596924812580003e-4	271150	-0.10268994068722252	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr15	16204	0.029730909944919656	2280.803284519231	72421.25663691731	545022	0.03053199987949369	6.7122377621265e-4	271150	-1.1934766957960699	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr15	684	0.02752182835070213	2280.803284519231	72421.25663691731	24853	0.03053199987949369	0.0012598459051809175	271150	-2.389317230315792	FALSE	TRUE	YUN	Reference	Significant
YUN039	Protocol_5	Site_1791	254544	chr15	7516	0.029527311584637627	2280.803284519231	72421.25663691731	254544	0.030531999879493683	7.159027498777713e-4	271150	-1.403386556382959	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr15	499	0.030626649481372368	2280.803284519231	72421.25663691731	16293	0.03053199987949369	0.0014875910216684339	271150	0.06362609110972023	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr16	12331	0.02770519390939586	355.76032460475176	12349.347472239459	445079	0.028001362152402846	0.001484321382581687	271150	-0.19953107627666097	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr16	16391	0.027591581966743987	355.76032460475176	12349.347472239459	594058	0.028001362152402846	0.0014791468698849293	271150	-0.2770381995201986	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr16	14211	0.02747940156743388	355.76032460475176	12349.347472239459	517151	0.02800136215240285	0.0014814480536238395	271150	-0.3523313447894276	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr16	32102	0.028557220746017582	355.76032460475176	12349.347472239459	1124129	0.028001362152402846	0.0014718264769913113	271150	0.37766584737014347	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr16	5929	0.027970147563875156	355.76032460475176	12349.347472239459	211976	0.028001362152402846	0.0015068015960451114	271150	-0.020715792052263992	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr16	6736	0.027778006878520705	355.76032460475176	12349.347472239459	242494	0.028001362152402846	0.0015014304411117767	271150	-0.1487616527321445	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr16	13593	0.02809057261949291	355.76032460475176	12349.347472239459	483899	0.02800136215240285	0.0014826680571896273	271150	0.06016887371213576	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr16	44408	0.028286197102715814	355.76032460475176	12349.347472239459	1569953	0.028001362152402846	0.0014694890952210986	271150	0.1938326396835985	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr16	23648	0.028373865999234502	355.76032460475176	12349.347472239459	833443	0.02800136215240285	0.0014746921952884715	271150	0.2525976932825537	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr16	26735	0.027349740108416887	355.76032460475176	12349.347472239459	977523	0.02800136215240285	0.0014730594420416252	271150	-0.44235963966452646	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr16	15458	0.028440431114103937	355.76032460475176	12349.347472239459	543522	0.028001362152402846	0.001480586042872828	271150	0.2965507906917397	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr16	7967	0.0283230829393153	355.76032460475176	12349.347472239459	281290	0.028001362152402846	0.0014962668181557983	271150	0.2150156529628754	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr16	274	0.029099405267629566	355.76032460475176	12349.347472239459	9416	0.02800136215240285	0.0022432948059105087	271150	0.48947784853495574	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr16	31128	0.02793906325871368	355.76032460475176	12349.347472239459	1114139	0.028001362152402846	0.0014719002203827044	271150	-0.042325487031293796	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr16	41044	0.027976241597380415	355.76032460475176	12349.347472239459	1467102	0.028001362152402846	0.0014699025373596313	271150	-0.017089946022921052	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr16	10616	0.027394220273684156	355.76032460475176	12349.347472239459	387527	0.02800136215240285	0.0014873771987690353	271150	-0.4081963063714899	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr16	12735	0.028155655340288785	355.76032460475176	12349.347472239459	452307	0.028001362152402846	0.0014839921911014994	271150	0.10397169797195124	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr16	14652	0.026689739969943987	355.76032460475176	12349.347472239459	548975	0.028001362152402846	0.0014804180706669914	271150	-0.8859809323105042	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr16	198	0.026811103588354774	355.76032460475176	12349.347472239459	7385	0.02800136215240285	0.0024139708605553077	271150	-0.49307080855742774	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr16	21943	0.02958996398177378	289.0979494145044	8812.726483394026	741569	0.03176263743040559	0.001849311622526659	271150	-1.1748552391961664	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr16	3960	0.029598845943986426	289.0979494145044	8812.726483394026	133789	0.03176263743040559	0.0018995602855521921	271150	-1.1391012451021847	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr16	96	0.028811524609843937	289.0979494145044	8812.726483394026	3332	0.031762637430405596	0.0035506754959456497	271150	-0.8311412360637848	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr16	22780	0.030737967596946712	289.0979494145044	8812.726483394026	741103	0.03176263743040559	0.0018493186721439097	271150	-0.5540796450570525	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr16	10403	0.029742402149984276	289.0979494145044	8812.726483394026	349770	0.03176263743040559	0.0018618278258055196	271150	-1.085081688231434	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr16	32	0.02080624187256177	289.0979494145044	8812.726483394026	1538	0.03176263743040559	0.004834484554980321	271150	-2.2663006641642727	FALSE	TRUE	HKI	Reference	Significant
Individual_7380	Protocol_5	Site_882	8963	chr16	286	0.03190895905388821	289.0979494145044	8812.726483394026	8963	0.031762637430405596	0.0026094638713195476	271150	0.05607344293623773	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr16	20658	0.03330925461311731	289.0979494145044	8812.726483394026	620188	0.03176263743040559	0.001851504573646946	271150	0.8353299282784474	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr16	1304	0.03077867207968466	289.0979494145044	8812.726483394026	42367	0.031762637430405596	0.0020259064262212394	271150	-0.48569141100768726	FALSE	TRUE	LAZ	Reference	Control
